606984,38687143290976,38687147204446,3913470,0
606989, 38687143689014,38687143710009 ,20995,398038
606990, 38687143704146,38687143739371 ,35225,413170
606991, 38687143713502,38687143760300 ,46798,422526
606992, 38687143717872,38687143754312 ,36440,426896
606993, 38687143729327,38687143760273 ,30946,438351
606994, 38687143791986,38687143814317 ,22331,501010
606995, 38687143807603,38687143833226 ,25623,516627
606996, 38687143829426,38687143852078 ,22652,538450
606997, 38687143849271,38687143863112 ,13841,558295
606998, 38687143862198,38687143873611 ,11413,571222
606999, 38687143873746,38687143885151 ,11405,582770
607000, 38687143886425,38687143898345 ,11920,595449
607001, 38687143895640,38687143910162 ,14522,604664
607002, 38687143909129,38687143921218 ,12089,618153
607003, 38687143920619,38687143932555 ,11936,629643
607004, 38687143931739,38687143943519 ,11780,640763
607005, 38687143942947,38687143955134 ,12187,651971
607006, 38687143954360,38687143965870 ,11510,663384
607007, 38687143965231,38687143976601 ,11370,674255
607008, 38687143975911,38687143988383 ,12472,684935
607009, 38687143987865,38687143999218 ,11353,696889
607010, 38687143999859,38687144011753 ,11894,708883
607011, 38687144010985,38687144022728 ,11743,720009
607012, 38687144021997,38687144034186 ,12189,731021
607013, 38687144033621,38687144047830 ,14209,742645
607014, 38687144043526,38687144055418 ,11892,752550
607015, 38687144057468,38687144069540 ,12072,766492
607016, 38687144068831,38687144080950 ,12119,777855
607017, 38687144080272,38687144091629 ,11357,789296
607018, 38687144090715,38687144103050 ,12335,799739
607019, 38687144102273,38687144114117 ,11844,811297
607020, 38687144113496,38687144125212 ,11716,822520
607021, 38687144124509,38687144136689 ,12180,833533
607022, 38687144135837,38687144147751 ,11914,844861
607023, 38687144147084,38687144158442 ,11358,856108
607024, 38687144158640,38687144170050 ,11410,867664
607025, 38687144169288,38687144181481 ,12193,878312
607026, 38687144180738,38687144192856 ,12118,889762
607027, 38687144192074,38687144204364 ,12290,901098
607028, 38687144203705,38687144215992 ,12287,912729
607029, 38687144215153,38687144226744 ,11591,924177
607030, 38687144226231,38687144238745 ,12514,935255
607031, 38687144237007,38687144250525 ,13518,946031
607032, 38687144254551,38687144269138 ,14587,963575
607033, 38687144264111,38687144276230 ,12119,973135
607034, 38687144277194,38687144288929 ,11735,986218
607035, 38687144288294,38687144300710 ,12416,997318
607036, 38687144299962,38687144312241 ,12279,1008986
607037, 38687144311449,38687144323724 ,12275,1020473
607038, 38687144322966,38687144336828 ,13862,1031990
