1,0.000134,(0:2048),1457980000.300561,1457980000.300695
2,0.000086,(0:2048),1457980001.791657,1457980001.791743
4,0.000189,(0:2048),1457980003.271645,1457980003.271834
8,0.000242,(0:2048),1457980004.766189,1457980004.766431
16,0.000416,(0:2048),1457980006.241584,1457980006.242000
32,0.000679,(0:2048),1457980007.742489,1457980007.743168
64,0.001448,(0:2048),1457980009.231928,1457980009.233376
128,0.002500,(0:2048),1457980010.742703,1457980010.745203
