1,0.000080,(0:8192),1457980001.046315,1457980001.046395
2,0.000138,(0:8192),1457980002.528205,1457980002.528343
4,0.000197,(0:8192),1457980004.019975,1457980004.020172
8,0.000280,(0:8192),1457980005.501034,1457980005.501314
16,0.000575,(0:8192),1457980006.986870,1457980006.987445
32,0.000703,(0:8192),1457980008.485320,1457980008.486023
64,0.001198,(0:8192),1457980009.975473,1457980009.976671
128,0.002207,(0:8192),1457980011.484372,1457980011.486579
