1,0.000071,(0:8192),1457979988.533943,1457979988.534014
2,0.000092,(0:8192),1457979990.124167,1457979990.124259
4,0.000205,(0:8192),1457979991.693899,1457979991.694104
8,0.000284,(0:8192),1457979993.250955,1457979993.251239
16,0.000352,(0:8192),1457979994.807617,1457979994.807969
32,0.000852,(0:8192),1457979996.363598,1457979996.364450
64,0.007897,(0:8192),1457979998.036370,1457979998.044267
128,0.002641,(0:8192),1457979999.564481,1457979999.567122
