1,0.000094,(0:2048),1457979976.486641,1457979976.486735
2,0.000131,(0:2048),1457979977.827600,1457979977.827731
4,0.000136,(0:2048),1457979979.171253,1457979979.171389
8,0.000384,(0:2048),1457979980.554558,1457979980.554942
16,0.000567,(0:2048),1457979981.952134,1457979981.952701
32,0.000987,(0:2048),1457979983.371628,1457979983.372615
64,0.001373,(0:2048),1457979984.764208,1457979984.765581
128,0.002389,(0:2048),1457979986.187484,1457979986.189873
