1,0.000095,(0:4096),1457979976.824370,1457979976.824465
2,0.000224,(0:4096),1457979978.158475,1457979978.158699
4,0.000267,(0:4096),1457979979.507608,1457979979.507875
8,0.000427,(0:4096),1457979980.909184,1457979980.909611
16,0.000413,(0:4096),1457979982.308272,1457979982.308685
32,0.000787,(0:4096),1457979983.723530,1457979983.724317
64,0.001426,(0:4096),1457979985.118367,1457979985.119793
128,0.002349,(0:4096),1457979986.548463,1457979986.550812
