1,0.000102,(0:4096),1457980000.675911,1457980000.676013
2,0.000140,(0:4096),1457980002.168899,1457980002.169039
4,0.000253,(0:4096),1457980003.634377,1457980003.634630
8,0.000311,(0:4096),1457980005.144782,1457980005.145093
16,0.000391,(0:4096),1457980006.612904,1457980006.613295
32,0.000783,(0:4096),1457980008.107823,1457980008.108606
64,0.001224,(0:4096),1457980009.608685,1457980009.609909
128,0.002649,(0:4096),1457980011.110803,1457980011.113452
