1,0.000090,(0:1024),1457979987.331434,1457979987.331524
2,0.000124,(0:1024),1457979988.934592,1457979988.934716
4,0.000158,(0:1024),1457979990.534345,1457979990.534503
8,0.000254,(0:1024),1457979992.073092,1457979992.073346
16,0.000419,(0:1024),1457979993.636654,1457979993.637073
32,0.000881,(0:1024),1457979995.195236,1457979995.196117
64,0.001199,(0:1024),1457979996.759307,1457979996.760506
128,0.002532,(0:1024),1457979998.444357,1457979998.446889
