339272,15782937496001,15782938942845,1446844,0
339273, 15782937919527,15782937976212 ,56685,423526
339274, 15782937921433,15782937980600 ,59167,425432
339275, 15782937929521,15782938054975 ,125454,433520
339276, 15782937933380,15782938056167 ,122787,437379
339277, 15782937941282,15782938069879 ,128597,445281
339278, 15782937948730,15782938048136 ,99406,452729
339279, 15782937968318,15782938056170 ,87852,472317
339280, 15782938044762,15782938076033 ,31271,548761
339281, 15782938074669,15782938092866 ,18197,578668
339282, 15782938091500,15782938109855 ,18355,595499
339283, 15782938102500,15782938116463 ,13963,606499
339284, 15782938115799,15782938134001 ,18202,619798
339285, 15782938125032,15782938141453 ,16421,629031
339286, 15782938140601,15782938154484 ,13883,644600
339287, 15782938153774,15782938167044 ,13270,657773
339288, 15782938166099,15782938179512 ,13413,670098
339289, 15782938178730,15782938191285 ,12555,682729
339290, 15782938188546,15782938201121 ,12575,692545
339291, 15782938203062,15782938215877 ,12815,707061
339292, 15782938215131,15782938228599 ,13468,719130
339293, 15782938227920,15782938241891 ,13971,731919
339294, 15782938240877,15782938254410 ,13533,744876
339295, 15782938252237,15782938267827 ,15590,756236
339296, 15782938264697,15782938278174 ,13477,768696
339297, 15782938273255,15782938288154 ,14899,777254
339298, 15782938287253,15782938300120 ,12867,791252
339299, 15782938297188,15782938310292 ,13104,801187
339300, 15782938309723,15782938321697 ,11974,813722
339301, 15782938321184,15782938335566 ,14382,825183
339302, 15782938331321,15782938346997 ,15676,835320
339303, 15782938344780,15782938357353 ,12573,848779
339304, 15782938356771,15782938370186 ,13415,860770
