337559,15769616744651,15769617790775,1046124,0
337560, 15769617112061,15769617181969 ,69908,367410
337561, 15769617113899,15769617164770 ,50871,369248
337562, 15769617127978,15769617233528 ,105550,383327
337563, 15769617128516,15769617237427 ,108911,383865
337564, 15769617137296,15769617240832 ,103536,392645
337565, 15769617137285,15769617202436 ,65151,392634
337566, 15769617149462,15769617239276 ,89814,404811
337567, 15769617170053,15769617236233 ,66180,425402
337568, 15769617251990,15769617268421 ,16431,507339
337569, 15769617266434,15769617288104 ,21670,521783
337570, 15769617280530,15769617294935 ,14405,535879
337571, 15769617294073,15769617316422 ,22349,549422
337572, 15769617310442,15769617347862 ,37420,565791
337573, 15769617315195,15769617331373 ,16178,570544
337574, 15769617330037,15769617346525 ,16488,585386
337575, 15769617345275,15769617359448 ,14173,600624
