337983,15772427852977,15772429724921,1871944,0
337984, 15772428225630,15772428353984 ,128354,372653
337985, 15772428234783,15772428312535 ,77752,381806
337986, 15772428234499,15772428299071 ,64572,381522
337987, 15772428230480,15772428311834 ,81354,377503
337988, 15772428230484,15772428323019 ,92535,377507
337989, 15772428238367,15772428328336 ,89969,385390
337990, 15772428248521,15772428311862 ,63341,395544
337991, 15772428279054,15772428336283 ,57229,426077
337992, 15772428285911,15772428352172 ,66261,432934
337993, 15772428344876,15772428371279 ,26403,491899
337994, 15772428369361,15772428390551 ,21190,516384
337995, 15772428383460,15772428398370 ,14910,530483
337996, 15772428397687,15772428410855 ,13168,544710
337997, 15772428407651,15772428423138 ,15487,554674
337998, 15772428421281,15772428433840 ,12559,568304
337999, 15772428432910,15772428446773 ,13863,579933
338000, 15772428444122,15772428458567 ,14445,591145
338001, 15772428455674,15772428468745 ,13071,602697
338002, 15772428468364,15772428481603 ,13239,615387
338003, 15772428480607,15772428495628 ,15021,627630
338004, 15772428490529,15772428503901 ,13372,637552
338005, 15772428504038,15772428517545 ,13507,651061
338006, 15772428512834,15772428527257 ,14423,659857
338007, 15772428526658,15772428540180 ,13522,673681
338008, 15772428537406,15772428581961 ,44555,684429
338009, 15772428583299,15772428600551 ,17252,730322
338010, 15772428592539,15772428613942 ,21403,739562
338011, 15772428602577,15772428634634 ,32057,749600
338012, 15772428619861,15772428672492 ,52631,766884
338013, 15772428622550,15772428671715 ,49165,769573
338014, 15772428630130,15772428654934 ,24804,777153
338015, 15772428646972,15772428670385 ,23413,793995
338016, 15772428682323,15772428696526 ,14203,829346
338017, 15772428698584,15772428711719 ,13135,845607
338018, 15772428711050,15772428724886 ,13836,858073
338019, 15772428721980,15772428740618 ,18638,869003
338020, 15772428738512,15772428761274 ,22762,885535
338021, 15772428754109,15772428788145 ,34036,901132
338022, 15772428766069,15772428785971 ,19902,913092
338023, 15772428777202,15772428794173 ,16971,924225
338024, 15772428798015,15772428812559 ,14544,945038
338025, 15772428808342,15772428824470 ,16128,955365
338026, 15772428821571,15772428837078 ,15507,968594
338027, 15772428832873,15772428847548 ,14675,979896
338028, 15772428846820,15772428859759 ,12939,993843
338029, 15772428858841,15772428872433 ,13592,1005864
338030, 15772428869617,15772428883408 ,13791,1016640
338031, 15772428881915,15772428895939 ,14024,1028938
338032, 15772428893120,15772428909685 ,16565,1040143
338033, 15772428905344,15772428924241 ,18897,1052367
338034, 15772428918469,15772428932602 ,14133,1065492
338035, 15772428932035,15772428948792 ,16757,1079058
338036, 15772428946290,15772428966393 ,20103,1093313
338037, 15772428958801,15772428975505 ,16704,1105824
338038, 15772428979002,15772428994598 ,15596,1126025
338039, 15772428989077,15772429006360 ,17283,1136100
338040, 15772429004154,15772429018757 ,14603,1151177
338041, 15772429014333,15772429030013 ,15680,1161356
338042, 15772429027602,15772429042313 ,14711,1174625
338043, 15772429038190,15772429054502 ,16312,1185213
338044, 15772429050125,15772429064706 ,14581,1197148
338045, 15772429063401,15772429076553 ,13152,1210424
338046, 15772429073560,15772429088190 ,14630,1220583
338047, 15772429085569,15772429101312 ,15743,1232592
