340711,15794703647546,15794704889737,1242191,0
340712, 15794704019679,15794704060886 ,41207,372133
340713, 15794704029328,15794704079715 ,50387,381782
340714, 15794704037840,15794704110535 ,72695,390294
340715, 15794704032360,15794704124709 ,92349,384814
340716, 15794704036924,15794704127151 ,90227,389378
340717, 15794704048532,15794704085561 ,37029,400986
340718, 15794704063844,15794704104627 ,40783,416298
340719, 15794704141317,15794704156638 ,15321,493771
340720, 15794704158146,15794704174591 ,16445,510600
340721, 15794704168175,15794704181321 ,13146,520629
340722, 15794704184639,15794704202984 ,18345,537093
340723, 15794704208467,15794704220748 ,12281,560921
340724, 15794704220113,15794704237300 ,17187,572567
340725, 15794704231827,15794704244871 ,13044,584281
340726, 15794704253183,15794704283861 ,30678,605637
340727, 15794704256789,15794704274472 ,17683,609243
340728, 15794704265789,15794704282945 ,17156,618243
340729, 15794704295382,15794704309792 ,14410,647836
340730, 15794704308274,15794704324602 ,16328,660728
340731, 15794704320164,15794704336057 ,15893,672618
340732, 15794704335245,15794704349349 ,14104,687699
340733, 15794704345040,15794704359509 ,14469,697494
340734, 15794704358609,15794704370900 ,12291,711063
340735, 15794704368960,15794704381761 ,12801,721414
340736, 15794704381268,15794704396616 ,15348,733722
340737, 15794704391671,15794704404552 ,12881,744125
340738, 15794704405289,15794704417320 ,12031,757743
340739, 15794704414579,15794704427947 ,13368,767033
340740, 15794704427354,15794704440512 ,13158,779808
340741, 15794704437649,15794704452752 ,15103,790103
340742, 15794704450681,15794704463166 ,12485,803135
340743, 15794704462603,15794704475822 ,13219,815057
