339129,15781384389483,15781385383652,994169,0
339130, 15781384715034,15781384809229 ,94195,325551
339131, 15781384721560,15781384782406 ,60846,332077
339132, 15781384730059,15781384810939 ,80880,340576
339133, 15781384732853,15781384839991 ,107138,343370
339134, 15781384740367,15781384862041 ,121674,350884
339135, 15781384755437,15781384852722 ,97285,365954
339136, 15781384867577,15781384890963 ,23386,478094
339137, 15781384897229,15781384909234 ,12005,507746
339138, 15781384914418,15781384928220 ,13802,524935
339139, 15781384933791,15781384953185 ,19394,544308
339140, 15781384944433,15781384961542 ,17109,554950
339141, 15781384964527,15781384979555 ,15028,575044
339142, 15781384975296,15781384990111 ,14815,585813
339143, 15781384989277,15781385001292 ,12015,599794
339144, 15781385001414,15781385016230 ,14816,611931
339145, 15781385017970,15781385031590 ,13620,628487
