341557,15798445653447,15798448461954,2808507,0
341558, 15798446024134,15798446068384 ,44250,370687
341559, 15798446026779,15798446071949 ,45170,373332
341560, 15798446035670,15798446093920 ,58250,382223
341561, 15798446040443,15798446096989 ,56546,386996
341562, 15798446047603,15798446094142 ,46539,394156
341563, 15798446058398,15798446111327 ,52929,404951
341564, 15798446108536,15798446129605 ,21069,455089
341565, 15798446119705,15798446141377 ,21672,466258
341566, 15798446136865,15798446157046 ,20181,483418
341567, 15798446150601,15798446168492 ,17891,497154
341568, 15798446163556,15798446177791 ,14235,510109
341569, 15798446178219,15798446190779 ,12560,524772
341570, 15798446187968,15798446201265 ,13297,534521
341571, 15798446200603,15798446212319 ,11716,547156
341572, 15798446211506,15798446223765 ,12259,558059
341573, 15798446222997,15798446235499 ,12502,569550
341574, 15798446234020,15798446247532 ,13512,580573
341575, 15798446244745,15798446257294 ,12549,591298
341576, 15798446256616,15798446268621 ,12005,603169
341577, 15798446268052,15798446283304 ,15252,614605
341578, 15798446278388,15798446292089 ,13701,624941
341579, 15798446291703,15798446304069 ,12366,638256
341580, 15798446301088,15798446315058 ,13970,647641
341581, 15798446313944,15798446326442 ,12498,660497
341582, 15798446325662,15798446341132 ,15470,672215
341583, 15798446336800,15798446352163 ,15363,683353
341584, 15798446350259,15798446362299 ,12040,696812
341585, 15798446361512,15798446374613 ,13101,708065
341586, 15798446371680,15798446384580 ,12900,718233
341587, 15798446383917,15798446395695 ,11778,730470
341588, 15798446394884,15798446406805 ,11921,741437
341589, 15798446406124,15798446418633 ,12509,752677
341590, 15798446417918,15798446430421 ,12503,764471
341591, 15798446427591,15798446442506 ,14915,774144
341592, 15798446440384,15798446453196 ,12812,786937
341593, 15798446452380,15798446464718 ,12338,798933
341594, 15798446461938,15798446474986 ,13048,808491
341595, 15798446474357,15798446486370 ,12013,820910
341596, 15798446485721,15798446497727 ,12006,832274
341597, 15798446497293,15798446510493 ,13200,843846
341598, 15798446507567,15798446520922 ,13355,854120
341599, 15798446520230,15798446532669 ,12439,866783
341600, 15798446531763,15798446546718 ,14955,878316
341601, 15798446542506,15798446559050 ,16544,889059
341602, 15798446555800,15798446570485 ,14685,902353
341603, 15798446568203,15798446580881 ,12678,914756
341604, 15798446580094,15798446592465 ,12371,926647
341605, 15798446589693,15798446602928 ,13235,936246
341606, 15798446602219,15798446614554 ,12335,948772
341607, 15798446613744,15798446626049 ,12305,960297
341608, 15798446625407,15798446637998 ,12591,971960
341609, 15798446636377,15798446649653 ,13276,982930
341610, 15798446646764,15798446660397 ,13633,993317
341611, 15798446659609,15798446673055 ,13446,1006162
341612, 15798446672160,15798446684828 ,12668,1018713
341613, 15798446682050,15798446695205 ,13155,1028603
341614, 15798446694538,15798446707964 ,13426,1041091
341615, 15798446705211,15798446718191 ,12980,1051764
341616, 15798446717402,15798446729682 ,12280,1063955
341617, 15798446729064,15798446741308 ,12244,1075617
341618, 15798446740596,15798446753699 ,13103,1087149
341619, 15798446750722,15798446764234 ,13512,1097275
341620, 15798446763418,15798446775973 ,12555,1109971
341621, 15798446775199,15798446788379 ,13180,1121752
341622, 15798446786299,15798446799223 ,12924,1132852
341623, 15798446797368,15798446810330 ,12962,1143921
341624, 15798446809626,15798446822751 ,13125,1156179
341625, 15798446820620,15798446838148 ,17528,1167173
341626, 15798446831988,15798446845470 ,13482,1178541
341627, 15798446846799,15798446861082 ,14283,1193352
341628, 15798446855723,15798446872815 ,17092,1202276
341629, 15798446870115,15798446884695 ,14580,1216668
341630, 15798446882242,15798446896812 ,14570,1228795
341631, 15798446893168,15798446906896 ,13728,1239721
341632, 15798446905939,15798446919255 ,13316,1252492
341633, 15798446916285,15798446929549 ,13264,1262838
341634, 15798446928932,15798446941572 ,12640,1275485
341635, 15798446939689,15798446953097 ,13408,1286242
341636, 15798446952040,15798446966761 ,14721,1298593
341637, 15798446962075,15798446978094 ,16019,1308628
341638, 15798446975592,15798446990293 ,14701,1322145
341639, 15798446986623,15798447000930 ,14307,1333176
341640, 15798447000036,15798447015796 ,15760,1346589
341641, 15798447011294,15798447027730 ,16436,1357847
341642, 15798447025093,15798447040748 ,15655,1371646
341643, 15798447037892,15798447052476 ,14584,1384445
341644, 15798447049888,15798447064467 ,14579,1396441
341645, 15798447060916,15798447074646 ,13730,1407469
341646, 15798447073818,15798447086513 ,12695,1420371
341647, 15798447083676,15798447097069 ,13393,1430229
341648, 15798447096429,15798447109761 ,13332,1442982
341649, 15798447108854,15798447121435 ,12581,1455407
341650, 15798447120510,15798447133332 ,12822,1467063
341651, 15798447132460,15798447146075 ,13615,1479013
341652, 15798447143224,15798447156555 ,13331,1489777
341653, 15798447155941,15798447169588 ,13647,1502494
341654, 15798447166628,15798447181074 ,14446,1513181
341655, 15798447180061,15798447193678 ,13617,1526614
341656, 15798447190914,15798447204578 ,13664,1537467
341657, 15798447203624,15798447216435 ,12811,1550177
341658, 15798447215390,15798447237337 ,21947,1561943
341659, 15798447241813,15798447255528 ,13715,1588366
341660, 15798447251579,15798447267062 ,15483,1598132
341661, 15798447266040,15798447281309 ,15269,1612593
341662, 15798447276093,15798447289369 ,13276,1622646
341663, 15798447290429,15798447305412 ,14983,1636982
341664, 15798447299037,15798447313578 ,14541,1645590
341665, 15798447313757,15798447328620 ,14863,1660310
341666, 15798447323329,15798447337458 ,14129,1669882
341667, 15798447337938,15798447351862 ,13924,1684491
341668, 15798447351134,15798447367086 ,15952,1697687
341669, 15798447361231,15798447375101 ,13870,1707784
341670, 15798447375442,15798447388915 ,13473,1721995
341671, 15798447385275,15798447399801 ,14526,1731828
341672, 15798447398833,15798447414496 ,15663,1745386
341673, 15798447408912,15798447423081 ,14169,1755465
341674, 15798447423040,15798447438755 ,15715,1769593
341675, 15798447433316,15798447451037 ,17721,1779869
341676, 15798447447874,15798447466123 ,18249,1794427
341677, 15798447460288,15798447475923 ,15635,1806841
