339446,15784107351383,15784110048728,2697345,0
339449, 15784108538824,15784108625611 ,86787,1187441
339450, 15784108554732,15784108606491 ,51759,1203349
339451, 15784108603195,15784108627017 ,23822,1251812
339452, 15784108624298,15784108647706 ,23408,1272915
339453, 15784108627171,15784108660418 ,33247,1275788
339454, 15784108634188,15784108659988 ,25800,1282805
339455, 15784108640445,15784108676558 ,36113,1289062
339456, 15784108651640,15784108683990 ,32350,1300257
339457, 15784108655673,15784108675934 ,20261,1304290
339458, 15784108674783,15784108693287 ,18504,1323400
339459, 15784108691577,15784108704776 ,13199,1340194
339460, 15784108707278,15784108728277 ,20999,1355895
339461, 15784108719452,15784108738151 ,18699,1368069
339462, 15784108725796,15784108754696 ,28900,1374413
339463, 15784108736370,15784108754550 ,18180,1384987
339464, 15784108752238,15784108768426 ,16188,1400855
339465, 15784108773500,15784108791907 ,18407,1422117
339466, 15784108787351,15784108802501 ,15150,1435968
339467, 15784108798208,15784108813004 ,14796,1446825
339468, 15784108819058,15784108841344 ,22286,1467675
339469, 15784108830603,15784108845561 ,14958,1479220
339470, 15784108848347,15784108865332 ,16985,1496964
339471, 15784108858851,15784108874491 ,15640,1507468
339472, 15784108878338,15784108893355 ,15017,1526955
339473, 15784108889396,15784108908986 ,19590,1538013
339474, 15784108907159,15784108923746 ,16587,1555776
339475, 15784108919180,15784108933436 ,14256,1567797
339476, 15784108935521,15784108949157 ,13636,1584138
339477, 15784108944540,15784108958497 ,13957,1593157
339478, 15784108960738,15784108975213 ,14475,1609355
339479, 15784108971437,15784108985033 ,13596,1620054
339480, 15784108988856,15784109006363 ,17507,1637473
339481, 15784108995306,15784109010610 ,15304,1643923
339482, 15784109012950,15784109027079 ,14129,1661567
339483, 15784109023330,15784109037140 ,13810,1671947
339484, 15784109040612,15784109062875 ,22263,1689229
339485, 15784109047349,15784109062422 ,15073,1695966
339486, 15784109067993,15784109083789 ,15796,1716610
339487, 15784109077978,15784109092600 ,14622,1726595
339488, 15784109096800,15784109113283 ,16483,1745417
339489, 15784109107077,15784109121163 ,14086,1755694
339490, 15784109122382,15784109134755 ,12373,1770999
339491, 15784109135369,15784109150019 ,14650,1783986
339492, 15784109146642,15784109159929 ,13287,1795259
339493, 15784109163151,15784109179603 ,16452,1811768
339494, 15784109169836,15784109186467 ,16631,1818453
339495, 15784109193126,15784109211413 ,18287,1841743
339496, 15784109200339,15784109215328 ,14989,1848956
339497, 15784109216735,15784109231382 ,14647,1865352
339498, 15784109227855,15784109242247 ,14392,1876472
339499, 15784109245262,15784109261336 ,16074,1893879
339500, 15784109255472,15784109269124 ,13652,1904089
339501, 15784109271957,15784109286260 ,14303,1920574
339502, 15784109281809,15784109295542 ,13733,1930426
339503, 15784109298087,15784109314961 ,16874,1946704
339504, 15784109307056,15784109321985 ,14929,1955673
339505, 15784109325473,15784109340274 ,14801,1974090
339506, 15784109334208,15784109355081 ,20873,1982825
339507, 15784109352292,15784109369505 ,17213,2000909
339508, 15784109366882,15784109383598 ,16716,2015499
339509, 15784109380539,15784109395789 ,15250,2029156
339510, 15784109395201,15784109411453 ,16252,2043818
339511, 15784109410717,15784109424888 ,14171,2059334
339512, 15784109424436,15784109439500 ,15064,2073053
